id,nr_matricol,nume,prenume,an,grupa,data_nastere,email,medie,inregistrat
275,529XM6,Sparhat,Ilona Sanziana,2,A5,14-AUG-74,sparhat.ilona@gmail.com,6.94
276,205EU0,Pantiruc,Elisa,3,B1,21-DEC-74,pantiruc.elisa@info.ro,6.08
277,941HG0,Gitlan,Loredana Denisa,1,A5,10-FEB-74,gitlan.loredana@info.ro,7.5
278,129VC6,Romaniuc,Andra Antonia,3,B4,20-FEB-74,romaniuc.andra@gmail.com,6.08
279,354WE7,Moisa,Simona,1,A3,25-MAR-74,moisa.simona@info.ro,6.75
280,274UT0,Matcovici,Anda Maria,1,A6,30-APR-74,matcovici.anda@gmail.com,6.13
281,724KZ7,Lupu,Giani,2,A2,05-FEB-74,lupu.giani@gmail.com,7.38
282,119FF7,Mihalcea,Vadim Vasile,2,B4,30-MAY-74,mihalcea.vadim@info.ro,7.44
283,154CG1,Oprea,Tamara Delia,2,A4,06-APR-74,oprea.tamara@gmail.com,7.13
284,543YK4,Harpa,Emma,1,B3,11-MAY-74,harpa.emma@info.ro,6.63
285,344RI4,Bordeianu,Mihaela Tamara,1,B3,16-JUL-74,bordeianu.mihaela@info.ro,7.25
286,155TU4,Motrescu,Dumitru,1,A3,27-DEC-74,motrescu.dumitru@gmail.com,8.13
287,178PY7,Petcu,Laura Denisa,3,B3,31-MAR-74,petcu.laura@gmail.com,6.38
288,180CO1,Hodoreanu,Antonia Loredana,1,A5,04-JUL-74,hodoreanu.antonia@info.ro,6.75
289,621VM3,Goldan,Camil Ionut,2,A4,28-NOV-74,goldan.camil@gmail.com,6.31
290,492KN5,Chile,Marius,3,B3,19-MAY-74,chile.marius@info.ro,6.42
291,481CC4,Coseru,Iulia Alexandra,3,B3,21-MAY-74,coseru.iulia@info.ro,6.04
292,696MP0,Carp,Adrian,1,A2,19-NOV-74,carp.adrian@gmail.com,6.75
293,517CB8,Carp,Simina,2,A3,22-MAR-74,carp.simina@gmail.com,7.5
294,201WZ5,Lupascu,Iuliana Irina,2,B6,22-JAN-74,lupascu.iuliana@info.ro,6.19
295,915JL8,Cosnita,Eleonora Monica,3,B3,07-OCT-74,cosnita.eleonora@info.ro,6.42
296,676RT4,Toma,Diana,3,B3,01-MAR-74,toma.diana@info.ro,6.33
297,753ZI6,Varlan,Camelia,2,A1,19-FEB-74,varlan.camelia@info.ro,7.44
298,532FU2,Purice,Theodora Ema,1,B6,28-MAY-74,purice.theodora@gmail.com,5.88
299,298SC4,Dobos,Costel Razvan,2,B3,13-FEB-74,dobos.costel@info.ro,7.56
300,953GJ2,Morarescu,Marian Razvan,1,A1,12-APR-74,morarescu.marian@gmail.com,7
301,659HA1,Frunza,Giani Marius,2,A5,29-APR-74,frunza.giani@info.ro,6.5
302,914VT7,Cojocaru,Elvis,3,B2,09-AUG-74,cojocaru.elvis@info.ro,6.29
303,658AF1,Dragan,Mirela,3,A5,04-FEB-74,dragan.mirela@gmail.com,6.46
304,330YR0,Joldescu,Darius Nicolae,3,A2,07-NOV-74,joldescu.darius@info.ro,5.83
305,205HJ5,Herdes,Constantin Valeriu,3,A1,07-DEC-74,herdes.constantin@gmail.com,6.13
306,513FG7,Dochitei,Alina,1,A1,28-OCT-74,dochitei.alina@gmail.com,7.5
307,817PL8,Hostiuc,Dumitru,1,B2,10-JUN-74,hostiuc.dumitru@gmail.com,6.75
308,218CB8,Citea,Delia Theodora,1,B3,22-MAR-74,citea.delia@info.ro,6.75
309,856VU3,Mihalachi,George Andreas,1,B6,04-FEB-74,mihalachi.george@gmail.com,7.38
310,860DU7,Moisa,Daria Andreia,1,B5,25-NOV-74,moisa.daria@info.ro,6.38
311,942EM2,Patras,Daniela Eleonora,2,A4,26-APR-74,patras.daniela@info.ro,6.81
312,225HC8,Glodeanu,Ilie Danut,3,B4,18-OCT-74,glodeanu.ilie@gmail.com,6.79
313,894YN5,Sava,Adrian Matei,2,A6,05-JUN-74,sava.adrian@info.ro,7.25
314,328YA0,Ivascu,Irinel Ervin,3,B1,11-AUG-74,ivascu.irinel@gmail.com,6.75
315,135MF7,Alexii,Andreas Danut,1,B6,06-FEB-74,alexii.andreas@info.ro,6.88
316,539WE7,Nastaca,Nicu Iosif,1,B1,28-JUN-74,nastaca.nicu@gmail.com,6.25
317,474YI5,Vasiliu,Ionut,2,B4,24-SEP-74,vasiliu.ionut@info.ro,7.25
318,740QS7,Bulbuc-aioanei,Samuel Nicu,3,A5,22-MAY-74,bulbuc-aioanei.samuel@info.ro,6.79
319,746KH3,Ciocoiu,Bianca,2,A4,24-JAN-74,ciocoiu.bianca@info.ro,7.69
320,394VU1,Braescu,Petruta,3,B1,08-OCT-74,braescu.petruta@gmail.com,6.21
321,676GX0,Bejan,Paula,1,B5,09-NOV-74,bejan.paula@info.ro,7.13
322,883DY1,Mazilu,Paul Liviu,3,A3,18-SEP-74,mazilu.paul@info.ro,6.83
323,848FL8,Stavarache,Giulio Damian,3,A5,18-JAN-74,stavarache.giulio@info.ro,6.58
324,533YM6,Teodorescu,Iulia Stefania,1,B3,30-JAN-74,teodorescu.iulia@gmail.com,6.63
325,147NP2,Crainiceanu,Emanuela Ilona,2,B6,22-JAN-74,crainiceanu.emanuela@info.ro,6.94
326,800VF1,Ilie,Eleonora,2,A3,01-MAY-74,ilie.eleonora@gmail.com,6.69
327,554TZ5,Daniel,Iolanda Emanuela,3,A6,26-APR-74,daniel.iolanda@info.ro,6.63
328,805EY2,Bilan,Ilona Anda,2,B2,08-MAY-74,bilan.ilona@info.ro,7.19
329,977ND0,Iordache,Beniamin,1,A4,16-APR-74,iordache.beniamin@gmail.com,6.63
330,325HA2,Gavrilovici,Mihai Octavian,3,B1,29-APR-74,gavrilovici.mihai@info.ro,6.25
331,513YB4,Bizu,Raluca,3,A5,06-MAY-74,bizu.raluca@info.ro,6.88
332,601EJ8,Lungu,Vadim Ervin,1,B2,21-APR-74,lungu.vadim@info.ro,6.25
333,983HJ5,Mihaila,Simina Vasilica,1,A3,21-NOV-74,mihaila.simina@info.ro,6.38
334,337KN1,Caraiman,Cosmin Mihail,1,A4,25-MAY-74,caraiman.cosmin@info.ro,6.25
335,937AS6,Nicu,Sergiu Iosif,2,B2,24-JAN-74,nicu.sergiu@gmail.com,7.81
336,216MB7,Bursuc,Stefania,3,B6,22-NOV-74,bursuc.stefania@info.ro,6.42
337,699KS5,Petcu,Alin,1,B2,11-JAN-74,petcu.alin@gmail.com,6.25
338,413TK4,Cosnita,Stefan Andreas,2,B2,11-JAN-74,cosnita.stefan@gmail.com,6.94
339,329XT7,Grosu,Nicu,2,A6,26-JUN-74,grosu.nicu@info.ro,6.94
340,777FG2,Jitariuc,Mihai,3,A4,19-FEB-74,jitariuc.mihai@info.ro,6.5
341,580LH7,Talif,Ilie Darius,1,B1,27-FEB-74,talif.ilie@info.ro,7.75
342,575CX2,Condurache,Antonia Andra,2,A1,01-FEB-74,condurache.antonia@gmail.com,7.56
343,510NO6,Suhani,Lucian,3,B4,23-JUL-74,suhani.lucian@gmail.com,6.33
344,634CL0,Dodan,Ioana Georgiana,3,A2,22-JUN-74,dodan.ioana@gmail.com,6.17
345,747LK6,Lupu,Anca Ema,2,B6,29-SEP-74,lupu.anca@info.ro,6.88
346,551RH4,Mihailescu,Elisa,1,B2,08-NOV-74,mihailescu.elisa@gmail.com,6.13
347,238JC8,Lungeanu,Tamara Sanziana,3,B3,02-APR-74,lungeanu.tamara@info.ro,6.38
348,494TG6,Gitlan,Teodor,2,B2,28-MAR-74,gitlan.teodor@gmail.com,6.88
349,155DD7,Andronic,Ilona Madalina,3,A1,03-APR-74,andronic.ilona@gmail.com,6.25
350,554RP0,Dimache,Adina Emanuela,1,A5,03-MAY-74,dimache.adina@gmail.com,6
351,635KR1,Folvaiter,Georgiana Stefania,1,A2,08-SEP-74,folvaiter.georgiana@gmail.com,6.88
352,982VK1,Dragoman,Andrei,1,A5,26-MAY-74,dragoman.andrei@info.ro,5.88
353,374WQ8,Larion,Danut Theodor,1,A3,13-JUN-74,larion.danut@gmail.com,5.38
354,788DE7,Musca,Stefana,2,A5,07-APR-74,musca.stefana@info.ro,6.81
355,138OU2,Catiru,Marius Giani,1,B6,22-DEC-74,catiru.marius@gmail.com,6.5
356,270NM5,Dochitei,Teodor Alin,2,A2,07-FEB-74,dochitei.teodor@gmail.com,7.31
357,307MJ2,Cernescu,Irina,3,B1,20-SEP-74,cernescu.irina@info.ro,6.96
358,799XS6,Stolniceanu,Malina Oana,2,B6,28-MAY-74,stolniceanu.malina@gmail.com,6.88
359,475FY2,Dodan,Sabin,2,A2,06-MAR-74,dodan.sabin@gmail.com,6.56
360,871UB5,Folvaiter,Daniel Marius,3,B4,25-MAY-74,folvaiter.daniel@info.ro,6.67
361,143RG2,Belcescu,Irina Gabriela,2,B5,15-DEC-74,belcescu.irina@gmail.com,7.75
362,949GZ3,Baetu,Nicusor Teodor,2,A3,31-JUL-74,baetu.nicusor@info.ro,7.69
363,593YV3,Petcu,Emma,2,A1,03-JAN-74,petcu.emma@info.ro,7.19
364,508LJ1,Stoleru,Elvis Iulian,2,B6,14-FEB-74,stoleru.elvis@info.ro,7.13
365,386JU3,Gavrilovici,Nicusor,3,A5,28-AUG-74,gavrilovici.nicusor@info.ro,6.83
366,554RA8,Boca,Damian Petrut,3,B6,04-MAY-74,boca.damian@info.ro,6.25
367,778IL7,Maftei,Adina Diana,1,B6,10-JUN-74,maftei.adina@info.ro,7.13
368,657LH1,Gherase,Dan Gabriel,2,A4,17-JUL-74,gherase.dan@info.ro,6.69
369,736PF0,Voaides,Alexandru Emil,3,A3,23-NOV-74,voaides.alexandru@gmail.com,6.46
370,266PY5,Costan,Irina Bianca,3,A4,01-JAN-74,costan.irina@gmail.com,6.96
371,710ST5,Olanuta,Ema Sabina,3,A6,19-AUG-74,olanuta.ema@gmail.com,6.42
372,777UH4,Birsanu,Eusebiu,2,B1,15-DEC-74,birsanu.eusebiu@gmail.com,7.44
373,236XQ1,Podaru,Ilona,1,A3,06-JAN-74,podaru.ilona@gmail.com,7.25
374,424KH4,Pantiruc,Alex,1,A4,01-JUL-74,pantiruc.alex@info.ro,7.38
375,763VO6,Huma,Antonia,1,B4,11-AUG-74,huma.antonia@info.ro,7.63
376,133ZJ3,Birsanu,Andreia Larisa,1,B4,13-MAY-74,birsanu.andreia@info.ro,6.25
377,245RO0,Filimon,Dorian,3,B4,13-JUL-74,filimon.dorian@gmail.com,6.08
378,598MW0,Joldescu,Malina Stefana,3,B5,09-OCT-74,joldescu.malina@gmail.com,6.58
379,584GH2,Paparuz,Gheorghe Iosif,1,B4,30-OCT-74,paparuz.gheorghe@info.ro,7.38
380,952ON1,Borcan,Mihai Vasile,3,A2,21-SEP-74,borcan.mihai@gmail.com,6.33
381,228VV4,Gitlan,Iolanda,3,A2,06-MAR-74,gitlan.iolanda@gmail.com,7.17
382,979HI6,Matcovici,Petru,1,B4,06-APR-74,matcovici.petru@info.ro,6.75
383,416RK5,Palihovici,Rares,2,B2,15-FEB-74,palihovici.rares@info.ro,7.06
384,756XZ5,Bejan,Ovidiu Sergiu,1,B2,28-MAY-74,bejan.ovidiu@gmail.com,6.88
385,513VN1,Luncasu,Ileana,2,B1,27-OCT-74,luncasu.ileana@info.ro,6.25
386,373GG0,Filibiu,Ema Tamara,3,A1,20-NOV-74,filibiu.ema@info.ro,6.42
387,303BZ1,Alexe,Stefan,1,A3,12-JAN-74,alexe.stefan@info.ro,7.75
388,410KO5,Martinas,Simina Ioana,2,A4,03-JUN-74,martinas.simina@info.ro,6.94
389,441FS7,Chirila,Iaroslav Andrei,3,B4,15-OCT-74,chirila.iaroslav@gmail.com,6.67
390,875JA3,Sitaru,Mihai Vlad,2,A3,13-AUG-74,sitaru.mihai@gmail.com,7.44
391,809SC6,Anita,Sabina Manuela,2,A1,08-APR-74,anita.sabina@gmail.com,6.5
392,794NW3,Herscovici,Elisa Denisa,1,B3,03-AUG-74,herscovici.elisa@gmail.com,7.25
393,112KM7,Latu,Vasilica Laura,3,A2,12-JUN-74,latu.vasilica@info.ro,6.58
394,943DB4,Botezatu,Dimitrie,2,A6,08-JUL-74,botezatu.dimitrie@info.ro,5.88
395,151BW6,Stefan,Eleonora,1,A3,28-DEC-74,stefan.eleonora@info.ro,7.5
396,419HY5,Gherca,Octavian Paul,2,A4,13-OCT-74,gherca.octavian@gmail.com,6.38
397,221JT2,Turcu,Mihaela Daniela,2,A1,10-JUL-74,turcu.mihaela@info.ro,7.13
398,420GM4,Savescu,Paul Corneliu,2,A3,31-JUL-74,savescu.paul@info.ro,6
399,897PC6,Burloiu,Andreea Gabriela,1,B6,09-JUN-74,burloiu.andreea@info.ro,6.13
400,478YC2,Asaftei,Ilona,2,B5,25-FEB-74,asaftei.ilona@info.ro,6.44
401,120IP4,Lazar,Gabriel,1,A4,27-SEP-74,lazar.gabriel@info.ro,6.5
402,814WS8,Danila,Victor Vadim,3,B5,07-AUG-74,danila.victor@gmail.com,6.58
403,664VT1,Gurau,Ion,2,A5,24-SEP-74,gurau.ion@gmail.com,7.13
404,891XC7,Stavarache,Sabina Iolanda,3,A2,15-MAY-74,stavarache.sabina@gmail.com,6.21
405,927HV4,Arhip,Danut,1,B5,01-DEC-74,arhip.danut@info.ro,7
406,967SL6,Ungureanu,Ciprian Romanescu,3,A6,17-NOV-74,ungureanu.ciprian@info.ro,6.71
407,810TH5,Tesu,Ioan George,2,A2,27-APR-74,tesu.ioan@gmail.com,7.25
408,559GZ7,Prodan,Samuel,3,B1,29-SEP-74,prodan.samuel@info.ro,7
409,387NN1,Stolnicu,Monica Vasilica,2,B5,17-MAY-74,stolnicu.monica@info.ro,7.81
410,935KA7,Darie,Daria,3,B6,21-JUL-74,darie.daria@gmail.com,6.38
411,612PC7,Daniel,Giulio,2,A3,15-MAY-74,daniel.giulio@gmail.com,7.5
412,820ZN7,Baetu,Giulio Bogdan,2,B1,08-JUL-74,baetu.giulio@gmail.com,6.75
413,294IZ4,Leonte,Claudiu,2,B5,09-FEB-74,leonte.claudiu@gmail.com,7.44
414,420QN0,Ulinici,Laura,1,B2,27-NOV-74,ulinici.laura@gmail.com,7.75
415,139QX3,Negrutu,Stefania Vasilica,2,A3,18-OCT-74,negrutu.stefania@info.ro,6.69
416,578LG0,Amarghioalei,Vladimir,1,B4,14-MAR-74,amarghioalei.vladimir@info.ro,6.13
417,172UJ0,Dragoman,Andreea Eleonora,2,A6,28-AUG-74,dragoman.andreea@info.ro,7.44
418,845ZD1,Nechita,Alina Ema,3,B3,31-MAY-74,nechita.alina@info.ro,6.71
419,568AE5,Adascalitei,Ilie,2,A6,09-MAR-74,adascalitei.ilie@gmail.com,7.06
420,879HE7,Edu,George,2,B5,20-OCT-74,edu.george@gmail.com,7.5
421,864ON7,Lazar,Vasilica Ana,2,A5,01-NOV-74,lazar.vasilica@info.ro,6.56
422,655HR5,Alexandrescu,Anca Larisa,2,B5,29-AUG-74,alexandrescu.anca@info.ro,7.75
423,657UA6,Agape,Iosif,1,B2,21-MAR-74,agape.iosif@info.ro,7.13
424,968KC4,Gavriliuc,Ilona Tamara,1,A6,08-MAY-74,gavriliuc.ilona@info.ro,7
425,965JU7,Lazar,Beniamin Ervin,1,A2,14-OCT-74,lazar.beniamin@gmail.com,8.13
426,658US6,Folvaiter,Vlad Aurelian,1,A4,17-MAY-74,folvaiter.vlad@gmail.com,7
427,160EO0,Lungeanu,Larisa Petruta,2,B2,19-MAR-74,lungeanu.larisa@info.ro,6.25
428,641NO0,Corneanu,Romanescu Giulio,3,B4,11-OCT-74,corneanu.romanescu@info.ro,6.88
429,446IM3,Vinatoru,Claudiu George,1,A3,27-OCT-74,vinatoru.claudiu@info.ro,9.25
430,295GY8,Irimia,Ioana,1,A1,16-JUL-74,irimia.ioana@gmail.com,7.25
431,738SB6,Manole,Ioana Antonia,1,B5,03-OCT-74,manole.ioana@info.ro,6.38
432,405WZ6,Damian,Loredana Iulia,2,A2,11-SEP-74,damian.loredana@info.ro,6.63
433,151BZ8,Joldescu,Matei Stefan,2,B4,06-OCT-74,joldescu.matei@gmail.com,7.69
434,602JD4,Carp,Vasile,3,A2,05-MAY-74,carp.vasile@info.ro,6.17
435,159WG6,Cumpata,Vasilica Diana,3,B5,24-NOV-74,cumpata.vasilica@gmail.com,6.75
436,730TO7,Paparuz,Iulia Malina,1,A6,02-AUG-74,paparuz.iulia@info.ro,6.13
437,890SF0,Riza,Claudia,1,A2,07-NOV-74,riza.claudia@info.ro,7.25
438,176YM8,Micu,Claudia Andra,2,A4,02-MAR-74,micu.claudia@info.ro,6.44
439,455RZ0,Stoleru,Marius,1,B1,30-MAY-74,stoleru.marius@info.ro,7.5
440,897AU0,Ciucanu,Manuela Alina,3,A5,21-OCT-74,ciucanu.manuela@info.ro,6.33
441,781RK7,Marcu,Teodor Mihai,2,B6,05-DEC-74,marcu.teodor@info.ro,7
442,682MY8,Ventaniuc,Sanziana,3,B1,05-OCT-74,ventaniuc.sanziana@info.ro,6.13
443,956VM7,Corduneanu,Iuliana,3,B1,30-APR-74,corduneanu.iuliana@gmail.com,6.17
444,108LH6,Rosca,Teodora Stefania,3,A2,20-JAN-74,rosca.teodora@info.ro,6.38
445,454YD3,Creanga,Mihail,3,B1,28-MAR-74,creanga.mihail@info.ro,6.25
446,936BW0,Reut,Vasilica,1,A4,06-DEC-74,reut.vasilica@info.ro,8.5
447,559LP4,Riza,Ema Gabriela,2,B5,26-OCT-74,riza.ema@info.ro,6.94
448,106DA8,Ursachi,Iuliana,3,B6,11-MAR-74,ursachi.iuliana@info.ro,6.46
449,844OJ7,Burloiu,Dimitrie Sabin,2,A6,15-NOV-74,burloiu.dimitrie@gmail.com,6.31
450,787PY8,Ichim,Andra Laura,3,B5,07-SEP-74,ichim.andra@gmail.com,7.17
451,761OO1,Asaftei,Dumitru Petrut,2,A4,04-JUN-74,asaftei.dumitru@info.ro,6.88
452,661TV1,Insuratelu,Andrei Alexandru,2,B3,21-MAR-74,insuratelu.andrei@info.ro,7.69
453,766PF3,Bulai,Vladimir Ciprian,3,B3,14-JAN-74,bulai.vladimir@gmail.com,6.21
454,286JE4,Dima,Irina,2,B3,24-SEP-74,dima.irina@info.ro,7
455,554IZ5,Maxim,Cosmin Corneliu,3,A3,26-SEP-74,maxim.cosmin@info.ro,6.75
456,576QJ3,Babei,Stefania Malina,2,B2,10-NOV-74,babei.stefania@info.ro,6.81
457,403XB0,Dochitei,Stefania,1,A2,08-JUN-74,dochitei.stefania@info.ro,7.88
458,972JC8,Grama,Emanuela Andra,3,A3,08-MAY-74,grama.emanuela@gmail.com,6.08
459,828JU5,Negrus,Iulia,1,A1,23-DEC-74,negrus.iulia@info.ro,7
460,379KF8,Folvaiter,Marius,1,A2,08-JUN-74,folvaiter.marius@info.ro,7.75
461,319VV2,Covatariu,Damian,2,B4,18-OCT-74,covatariu.damian@gmail.com,7.69
462,947SZ5,Tudosa,Silviu,1,B3,29-JUL-74,tudosa.silviu@gmail.com,7.63
463,371KN7,Ionita,Ionut,1,B3,16-MAY-74,ionita.ionut@gmail.com,5.88
464,948DR3,Filip,Xena,1,B5,27-MAY-74,filip.xena@gmail.com,7.13
465,528YZ2,Nechita,Gabriela Monica,3,A3,02-NOV-74,nechita.gabriela@gmail.com,6.83
466,897HW2,Ghibirdic,Diana Iulia,3,B2,08-MAY-74,ghibirdic.diana@gmail.com,6.17
467,880WF3,Postolache,Simina,3,A3,29-JAN-74,postolache.simina@info.ro,6.38
468,755QV2,Barbieru,Robert,3,B1,05-JAN-74,barbieru.robert@gmail.com,6.83
469,163JD0,Pascaru,Andreas Cosmin,2,A3,13-JAN-74,pascaru.andreas@gmail.com,7.56
470,620ZW1,Micu,Elisa Alina,2,B4,10-DEC-74,micu.elisa@info.ro,6.69
471,434NV2,Dragoman,Vadim,3,B5,08-JUL-74,dragoman.vadim@info.ro,6.25
472,218RR8,Trifan,Codrina,3,A2,14-FEB-74,trifan.codrina@gmail.com,5.96
473,265SH7,Alexii,Razvan,2,A6,28-FEB-74,alexii.razvan@gmail.com,6.56
474,368TP5,Grama,Cezar Florin,3,A6,23-JAN-74,grama.cezar@gmail.com,6.71
475,540YV7,Gorgan,Irinel,3,A4,10-OCT-74,gorgan.irinel@info.ro,6.63
476,455NK6,Clim,Iulia Adina,2,B5,10-FEB-74,clim.iulia@info.ro,6
477,194MB8,Covatariu,Simina Ema,3,A2,09-AUG-74,covatariu.simina@info.ro,6.42
478,201GS4,Ciucanu,Paul,3,A3,13-AUG-74,ciucanu.paul@info.ro,6.5
479,818SR7,Haba,Vasilica Manuela,3,A2,26-SEP-74,haba.vasilica@info.ro,7.13
480,746WW7,Darie,Filip,2,A2,11-SEP-74,darie.filip@gmail.com,7.56
481,351BL2,Tudosa,Dimitrie,3,A2,27-DEC-74,tudosa.dimitrie@info.ro,6.58
482,910DD4,Riscanu,Iaroslav Silviu,2,B2,16-DEC-74,riscanu.iaroslav@info.ro,6.38
483,813NX1,Simiganoschi,Laurentiu,3,A6,30-MAY-74,simiganoschi.laurentiu@info.ro,5.88
484,449DL7,Cusmuliuc,Giani Dorian,2,B5,07-MAR-74,cusmuliuc.giani@info.ro,7.25
485,175ZM8,Bejan,Cezar,3,B4,08-JUN-74,bejan.cezar@info.ro,6
486,241SI3,Olanuta,Petruta,2,A2,14-SEP-74,olanuta.petruta@gmail.com,7.13
487,955BN8,Dudau,Sabin,3,A3,16-SEP-74,dudau.sabin@info.ro,6.46
488,543YH4,Avadanei,Stefan Matei,3,B2,10-MAR-74,avadanei.stefan@info.ro,6.29
489,587PM8,Caraiman,Andreea Mihaela,2,A4,17-JAN-74,caraiman.andreea@info.ro,7.75
490,866TH0,Stingaciu,Cosmin Darius,2,A3,05-SEP-74,stingaciu.cosmin@info.ro,6.75
491,262YS1,Juravle,Simina Alexandra,3,B2,30-OCT-74,juravle.simina@info.ro,6.21
492,133DC4,Birsanu,Bogdan Ovidiu,2,B4,25-OCT-74,birsanu.bogdan@info.ro,7.56
493,805SD6,Jitca,Manuela,3,B3,27-AUG-74,jitca.manuela@gmail.com,6.21
494,564LG6,Eusebiu,Catalin Camil,2,A6,18-JUL-74,eusebiu.catalin@gmail.com,6.5
495,362AC8,Ursache,Sanziana Simina,1,B3,09-FEB-74,ursache.sanziana@info.ro,7.88
496,184EY0,Bulbuc-aioanei,Valeriu,2,B2,02-MAY-74,bulbuc-aioanei.valeriu@gmail.com,7.31
497,174TK6,Vulpescu,Matei,1,B5,22-AUG-74,vulpescu.matei@gmail.com,6.88
498,801CR4,Eduard,Richard Petru,1,B3,07-NOV-74,eduard.richard@gmail.com,6.88
499,520HN5,Adascalitei,Marian Teodor,1,A5,08-JUL-74,adascalitei.marian@info.ro,7.25
500,784ZQ2,Irimia,Dimitrie Alexandru,1,A5,07-DEC-74,irimia.dimitrie@gmail.com,5.63
501,965YY8,Gitlan,Ovidiu Iosif,3,B3,04-FEB-74,gitlan.ovidiu@info.ro,6.71
502,187HW0,Chelaru,Catalin Robert,1,B5,16-OCT-74,chelaru.catalin@gmail.com,5.88
503,165BG4,Ionita,Corneliu,2,A5,02-MAR-74,ionita.corneliu@gmail.com,7.81
504,594UN7,Dudau,Madalina,1,B4,07-FEB-74,dudau.madalina@gmail.com,7.13
505,689NE3,Dudau,Stefana,1,B2,26-JUN-74,dudau.stefana@info.ro,8
506,918FI2,Chile,Andreas,1,B4,27-APR-74,chile.andreas@info.ro,7.13
507,170LF3,Chitic,Manuela,2,A6,09-APR-74,chitic.manuela@gmail.com,6.94
508,413KP4,Cehan,Corneliu Samuel,2,B2,07-NOV-74,cehan.corneliu@gmail.com,6.81
509,478KI6,Hutanu,Lucian Alex,3,B1,13-SEP-74,hutanu.lucian@info.ro,6.46
510,867ZC8,Dogaru,Ecaterina Georgiana,1,B6,19-NOV-74,dogaru.ecaterina@info.ro,6.5
511,860IJ5,Burloiu,Valeriu Vasile,1,A4,20-OCT-74,burloiu.valeriu@info.ro,6
512,605CN8,Coseru,Alin,1,B3,04-DEC-74,coseru.alin@gmail.com,8.25
513,227YI0,Varteniuc,Daniel,2,A4,21-SEP-74,varteniuc.daniel@info.ro,7.69
514,611NZ3,Maxim,Simina Theodora,2,A4,08-JUL-74,maxim.simina@gmail.com,6.25
515,224UF1,Bulbuc-aioanei,Stefana,3,B2,10-OCT-74,bulbuc-aioanei.stefana@info.ro,6.92
516,795ZC8,Fedeles,Robert,3,A5,27-DEC-74,fedeles.robert@gmail.com,6.58
517,330TU8,Leonte,Loredana Theodora,3,A1,09-AUG-74,leonte.loredana@info.ro,6.38
518,210KH5,Cernescu,Nicusor Cosmin,1,B5,12-SEP-74,cernescu.nicusor@info.ro,6
519,228MK5,Maxim,Daria,2,A1,07-DEC-74,maxim.daria@info.ro,7.38
520,816VH2,Marton,Xena,1,B6,24-JUL-74,marton.xena@gmail.com,6.25
521,253FP8,Alexii,Andreia,2,B2,04-JAN-74,alexii.andreia@gmail.com,6.75
522,758PL8,Nica,Georgiana,1,B2,25-FEB-74,nica.georgiana@gmail.com,7.13
523,976HA4,Cebere,Rares,2,B6,16-MAY-74,cebere.rares@info.ro,7.06
524,786RZ8,Apostol,Dorian,1,A1,29-MAY-74,apostol.dorian@info.ro,8
525,525EB0,Ionesei,Andreia Monica,3,A6,16-OCT-74,ionesei.andreia@gmail.com,6.71
526,412YW1,Mihailescu,Vasile,1,A4,10-JAN-74,mihailescu.vasile@gmail.com,7.13
527,147JJ3,Rachieru,Florin Nicusor,3,B5,12-FEB-74,rachieru.florin@gmail.com,6.92
528,914JH2,Andronic,Loredana Teodora,3,B4,10-JUL-74,andronic.loredana@gmail.com,6.54
529,615AS1,Micu,Romanescu Giani,3,B3,10-JUL-74,micu.romanescu@info.ro,6.71
530,554NE2,Robu,Bianca Paula,2,B4,31-OCT-74,robu.bianca@gmail.com,7.38
531,422HV5,Vinatoru,Codrina Elisa,3,B1,23-OCT-74,vinatoru.codrina@info.ro,6.79
532,198GR3,Cazamir,Gabriela Mirela,1,B3,24-NOV-74,cazamir.gabriela@gmail.com,6.75
533,854CV7,Cazamir,Ionut,2,B1,10-DEC-74,cazamir.ionut@gmail.com,7.06
534,665DR4,Dragomir,Larisa Simona,2,A1,08-NOV-74,dragomir.larisa@gmail.com,7.75
535,808ZU5,Poenariu,Iulia,2,B1,22-AUG-74,poenariu.iulia@gmail.com,6.63
536,303AP5,Giurgila,Alexandru,3,B5,10-JUL-74,giurgila.alexandru@info.ro,6.13
537,453UW6,Avadanei,Dorian Emil,3,B6,06-MAY-74,avadanei.dorian@gmail.com,6.04
538,948IP4,Mihalcea,Dorin Iosif,3,B2,05-OCT-74,mihalcea.dorin@gmail.com,6.21
539,281KH4,Manole,Loredana,3,A4,25-AUG-74,manole.loredana@gmail.com,6.71
540,420RY1,Dragomir,Codrin Stefan,1,B4,21-AUG-74,dragomir.codrin@gmail.com,6.25
541,943EB5,Maftei,Tamara,2,A6,14-JUL-74,maftei.tamara@gmail.com,7.31
542,221PZ6,Chicos,Danut,1,B6,05-JUN-74,chicos.danut@info.ro,7
543,270NE6,Leustean,Nicolae George,3,A6,27-DEC-74,leustean.nicolae@info.ro,6.13
544,706DQ0,Stolniceanu,Eusebiu Sergiu,3,A6,05-APR-74,stolniceanu.eusebiu@info.ro,7.04
545,185LR8,Opariuc,Daria Anca,1,B2,13-JUN-74,opariuc.daria@gmail.com,8
546,565WO1,Cehan,Dorian,2,B6,13-AUG-74,cehan.dorian@gmail.com,7.31
547,476DE6,Asaftei,Radu Codrin,2,B2,03-JUL-74,asaftei.radu@gmail.com,7.56
548,900JK7,Razvan,Ilona Denisa,3,A6,17-MAY-74,razvan.ilona@gmail.com,6.13
